"COUNTRY","Country","VARIABLE","Variable","UNIT","Unit","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"HRV","Croatia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",80.900002,,
"HRV","Croatia","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",37.5,,
"HRV","Croatia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",4,,
"HRV","Croatia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",1.8,,
"HRV","Croatia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.2403142,,
"HRV","Croatia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.99941981,,
"HRV","Croatia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.43148872,,
"HRV","Croatia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.50020856,,
"HRV","Croatia","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.71232313,,
"HRV","Croatia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.1823518,,
"HRV","Croatia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2078868,,
"HRV","Croatia","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",6.4460626,,
"HRV","Croatia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.35732967,,
"HRV","Croatia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.35060197,,
"CZE","Czech Republic","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",84.199997,,
"CZE","Czech Republic","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",86.900002,,
"CZE","Czech Republic","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",25.799999,,
"CZE","Czech Republic","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",23,,
"CZE","Czech Republic","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",92.599998,,
"CZE","Czech Republic","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",79.099998,,
"CZE","Czech Republic","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",83.300003,,
"CZE","Czech Republic","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",71.599998,,
"CZE","Czech Republic","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",8.3999996,,
"CZE","Czech Republic","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",7.0999999,,
"CZE","Czech Republic","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.3893541,,
"CZE","Czech Republic","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0483449,,
"CZE","Czech Republic","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.1594144,,
"CZE","Czech Republic","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.96763802,,
"CZE","Czech Republic","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.5942179,,
"CZE","Czech Republic","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.2800391,,
"CZE","Czech Republic","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0168445,,
"CZE","Czech Republic","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",3.6797082,,
"CZE","Czech Republic","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.7150479,,
"CZE","Czech Republic","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.6573385,,
"DNK","Denmark","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",81.900002,,
"DNK","Denmark","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",85,,
"DNK","Denmark","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",11.9,,
"DNK","Denmark","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",12.5,,
"DNK","Denmark","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",93.599998,,
"DNK","Denmark","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",73.300003,,
"DNK","Denmark","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",75.099998,,
"DNK","Denmark","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",59.299999,,
"DNK","Denmark","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",48.099998,,
"DNK","Denmark","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",36.099998,,
"DNK","Denmark","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.6315166,,
"DNK","Denmark","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3223312,,
"DNK","Denmark","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.0587026,,
"DNK","Denmark","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0253282,,
"DNK","Denmark","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.61942887,,
"DNK","Denmark","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.7407311,,
"DNK","Denmark","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.7384855,,
"DNK","Denmark","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",4.3038015,,
"DNK","Denmark","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",2.1078734,,
"DNK","Denmark","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.9379338,,
"ENG","England (UK)","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",65.5,,
"ENG","England (UK)","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",74.099998,,
"ENG","England (UK)","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",28.700001,,
"ENG","England (UK)","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",25.5,,
"ENG","England (UK)","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",62.200001,,
"ENG","England (UK)","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",57.200001,,
"ENG","England (UK)","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",62.5,,
"ENG","England (UK)","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",46.799999,,
"ENG","England (UK)","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",17.799999,,
"ENG","England (UK)","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",13.5,,
"ENG","England (UK)","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.5356901,,
"ENG","England (UK)","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.4773178,,
"ENG","England (UK)","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.4370207,,
"ENG","England (UK)","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.317219,,
"ENG","England (UK)","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.4387503,,
"ENG","England (UK)","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.9089733,,
"ENG","England (UK)","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.599725,,
"ENG","England (UK)","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",4.7324314,,
"ENG","England (UK)","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.2047541,,
"ENG","England (UK)","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.86194772,,
"EST","Estonia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",80.5,,
"EST","Estonia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",84.199997,,
"EST","Estonia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",16.5,,
"EST","Estonia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",19.4,,
"EST","Estonia","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",92.900002,,
"EST","Estonia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",82.699997,,
"EST","Estonia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",87.400002,,
"EST","Estonia","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",83.300003,,
"EST","Estonia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",27.200001,,
"EST","Estonia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",21.5,,
"EST","Estonia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.061887,,
"EST","Estonia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0095394,,
"EST","Estonia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.91124171,,
"EST","Estonia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.224807,,
"EST","Estonia","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.56238818,,
"EST","Estonia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.0463309,,
"EST","Estonia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.87380916,,
"EST","Estonia","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.7359934,,
"EST","Estonia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.0601182,,
"EST","Estonia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0378134,,
"FIN","Finland","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",80.800003,,
"FIN","Finland","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",79.099998,,
"FIN","Finland","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",4.9000001,,
"FIN","Finland","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",8.5,,
"FIN","Finland","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",82.599998,,
"FIN","Finland","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",75.099998,,
"FIN","Finland","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",77.300003,,
"FIN","Finland","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",55.400002,,
"FIN","Finland","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",26.799999,,
"FIN","Finland","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",34.400002,,
"FIN","Finland","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.4554995,,
"FIN","Finland","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3767639,,
"FIN","Finland","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.50145632,,
"FIN","Finland","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.72271329,,
"FIN","Finland","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.76233202,,
"FIN","Finland","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.4546185,,
"FIN","Finland","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.5800618,,
"FIN","Finland","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",4.9880533,,
"FIN","Finland","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.2413307,,
"FIN","Finland","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.620864,,
"FRA","France","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",68.599998,,
"FRA","France","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",72.5,,
"FRA","France","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",1.7,,
"FRA","France","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",3.2,,
"FRA","France","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",93.900002,,
"FRA","France","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",73.400002,,
"FRA","France","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",75.699997,,
"FRA","France","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",13.2,,
"FRA","France","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",13.9,,
"FRA","France","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",15.5,,
"FRA","France","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.3864926,,
"FRA","France","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3648654,,
"FRA","France","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.2930738,,
"FRA","France","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.49076885,,
"FRA","France","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.40844187,,
"FRA","France","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.1500406,,
"FRA","France","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2776825,,
"FRA","France","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",3.1521633,,
"FRA","France","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.79758435,,
"FRA","France","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0814387,,
"GEO","Georgia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",94,,
"GEO","Georgia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",95.5,,
"GEO","Georgia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",29.9,,
"GEO","Georgia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",24.4,,
"GEO","Georgia","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",93.300003,,
"GEO","Georgia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",91.5,,
"GEO","Georgia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",95.400002,,
"GEO","Georgia","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",13,,
"GEO","Georgia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",30.4,,
"GEO","Georgia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",23.700001,,
"GEO","Georgia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.71607208,,
"GEO","Georgia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.5293715,,
"GEO","Georgia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.470564,,
"GEO","Georgia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1284713,,
"GEO","Georgia","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.89790285,,
"GEO","Georgia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.87530506,,
"GEO","Georgia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.44967985,,
"GEO","Georgia","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.8687251,,
"GEO","Georgia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.3365963,,
"GEO","Georgia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1662172,,
"HUN","Hungary","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",82.400002,,
"HUN","Hungary","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",14.2,,
"HUN","Hungary","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",91,,
"HUN","Hungary","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",86.5,,
"HUN","Hungary","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",39.700001,,
"HUN","Hungary","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",24.1,,
"HUN","Hungary","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1821181,,
