"COUNTRY","Country","VARIABLE","Variable","UNIT","Unit","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"GEO","Georgia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",47.099998,,
"GEO","Georgia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",53.5,,
"GEO","Georgia","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",50.400002,,
"GEO","Georgia","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",23.9,,
"GEO","Georgia","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.82186985,,
"GEO","Georgia","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2442544,,
"GEO","Georgia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.2248315,,
"GEO","Georgia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0418029,,
"GEO","Georgia","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.26753867,,
"GEO","Georgia","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.31724793,,
"HUN","Hungary","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",79.099998,,
"HUN","Hungary","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",47.700001,,
"HUN","Hungary","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",47.599998,,
"HUN","Hungary","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",20.700001,,
"HUN","Hungary","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.7240724,,
"HUN","Hungary","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.95833331,,
"HUN","Hungary","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.20056795,,
"HUN","Hungary","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.2353657,,
"ISL","Iceland","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",71.900002,,
"ISL","Iceland","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",73.300003,,
"ISL","Iceland","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",31.700001,,
"ISL","Iceland","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",37.799999,,
"ISL","Iceland","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",46.200001,,
"ISL","Iceland","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",15.2,,
"ISL","Iceland","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.1895075,,
"ISL","Iceland","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2954253,,
"ISL","Iceland","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.3496045,,
"ISL","Iceland","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3819052,,
"ISL","Iceland","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.2993868,,
"ISL","Iceland","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.29003373,,
"ISR","Israel","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",76.300003,,
"ISR","Israel","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",75.5,,
"ISR","Israel","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",27.299999,,
"ISR","Israel","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",26.5,,
"ISR","Israel","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",42.400002,,
"ISR","Israel","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",15.6,,
"ISR","Israel","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.3512744,,
"ISR","Israel","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2112988,,
"ISR","Israel","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.3186936,,
"ISR","Israel","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0078799,,
"ISR","Israel","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.28426844,,
"ISR","Israel","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.32582945,,
"ITA","Italy","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",78.5,,
"ITA","Italy","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",78.099998,,
"ITA","Italy","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",50.299999,,
"ITA","Italy","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",48.400002,,
"ITA","Italy","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",48.599998,,
"ITA","Italy","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",17.9,,
"ITA","Italy","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.74723566,,
"ITA","Italy","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.85220945,,
"ITA","Italy","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.1240965,,
"ITA","Italy","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.88919032,,
"ITA","Italy","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.18353371,,
"ITA","Italy","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.22127479,,
"JPN","Japan","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",39,,
"JPN","Japan","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",42.200001,,
"JPN","Japan","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",30.9,,
"JPN","Japan","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",32.799999,,
"JPN","Japan","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",42,,
"JPN","Japan","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",17.200001,,
"JPN","Japan","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.79519612,,
"JPN","Japan","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.82354599,,
"JPN","Japan","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.1047581,,
"JPN","Japan","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.87718832,,
"JPN","Japan","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.22369073,,
"JPN","Japan","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.23541765,,
"KAZ","Kazakhstan","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"KAZ","Kazakhstan","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",75.900002,,
"KAZ","Kazakhstan","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"KAZ","Kazakhstan","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",26.9,,
"KAZ","Kazakhstan","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",40.900002,,
"KAZ","Kazakhstan","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",16.700001,,
"KAZ","Kazakhstan","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"KAZ","Kazakhstan","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.61145777,,
"KAZ","Kazakhstan","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"KAZ","Kazakhstan","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.83884025,,
"KAZ","Kazakhstan","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.21333921,,
"KAZ","Kazakhstan","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.23527129,,
"KOR","Korea","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",68.199997,,
"KOR","Korea","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",67.300003,,
"KOR","Korea","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",27.299999,,
"KOR","Korea","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",33.599998,,
"KOR","Korea","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",43.400002,,
"KOR","Korea","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",16.4,,
"KOR","Korea","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.0698178,,
"KOR","Korea","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0561626,,
"KOR","Korea","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.2896638,,
"KOR","Korea","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1280483,,
"KOR","Korea","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.27363256,,
"KOR","Korea","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.28822553,,
"LVA","Latvia","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",88.699997,,
"LVA","Latvia","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",89.199997,,
"LVA","Latvia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",43.599998,,
"LVA","Latvia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",51.200001,,
"LVA","Latvia","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",48.400002,,
"LVA","Latvia","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",23.700001,,
"LVA","Latvia","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.61793327,,
"LVA","Latvia","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.65218407,,
"LVA","Latvia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.345084,,
"LVA","Latvia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3076911,,
"LVA","Latvia","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.32041648,,
"LVA","Latvia","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.378079,,
"LTU","Lithuania","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"LTU","Lithuania","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",84.900002,,
"LTU","Lithuania","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"LTU","Lithuania","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",56.700001,,
"LTU","Lithuania","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",49.900002,,
"LTU","Lithuania","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",24.700001,,
"LTU","Lithuania","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"LTU","Lithuania","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.54393882,,
"LTU","Lithuania","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"LTU","Lithuania","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.9189617,,
"LTU","Lithuania","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.21834338,,
"LTU","Lithuania","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.25773907,,
"MLT","Malta","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"MLT","Malta","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",69.699997,,
"MLT","Malta","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"MLT","Malta","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",12.2,,
"MLT","Malta","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",36.799999,,
"MLT","Malta","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",12.7,,
"MLT","Malta","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"MLT","Malta","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.9332199,,
"MLT","Malta","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"MLT","Malta","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.84507996,,
"MLT","Malta","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.40365884,,
"MLT","Malta","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.38704401,,
"MEX","Mexico","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",53.799999,,
"MEX","Mexico","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",56.599998,,
"MEX","Mexico","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",25.9,,
"MEX","Mexico","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",25,,
"MEX","Mexico","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",41.700001,,
"MEX","Mexico","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",15.2,,
"MEX","Mexico","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.1184484,,
"MEX","Mexico","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0328964,,
"MEX","Mexico","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.1928462,,
"MEX","Mexico","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2047839,,
"MEX","Mexico","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.28791934,,
"MEX","Mexico","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.29218724,,
"NLD","Netherlands","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",54.599998,,
"NLD","Netherlands","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",53.200001,,
"NLD","Netherlands","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",36.900002,,
"NLD","Netherlands","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",32.200001,,
"NLD","Netherlands","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",42.900002,,
"NLD","Netherlands","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",16.200001,,
"NLD","Netherlands","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.2695334,,
"NLD","Netherlands","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0262717,,
"NLD","Netherlands","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.4438261,,
"NLD","Netherlands","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3160318,,
"NLD","Netherlands","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.36407015,,
"NLD","Netherlands","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.32766721,,
"NZL","New Zealand","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",61.900002,,
"NZL","New Zealand","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",65.400002,,
"NZL","New Zealand","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",36.599998,,
"NZL","New Zealand","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",35,,
"NZL","New Zealand","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",44.299999,,
"NZL","New Zealand","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",15.7,,
"NZL","New Zealand","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.2961134,,
"NZL","New Zealand","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.495746,,
"NZL","New Zealand","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.1142864,,
"NZL","New Zealand","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3526781,,
"NZL","New Zealand","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.31328058,,
"NZL","New Zealand","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.29286519,,
"NOR","Norway","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",61,,
"NOR","Norway","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",63.799999,,
"NOR","Norway","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",34,,
"NOR","Norway","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",29.9,,
"NOR","Norway","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",43.799999,,
"NOR","Norway","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",14.9,,
"NOR","Norway","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.0009545,,
"NOR","Norway","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.91164708,,
"NOR","Norway","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.5853924,,
"NOR","Norway","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.9890784,,
"NOR","Norway","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.26319614,,
"NOR","Norway","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.23354374,,
"PRT","Portugal","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",73.199997,,
"PRT","Portugal","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",73.699997,,
"PRT","Portugal","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",27.9,,
"PRT","Portugal","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",46.900002,,
"PRT","Portugal","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",48.700001,,
"PRT","Portugal","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",23.1,,
"PRT","Portugal","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.82038611,,
"PRT","Portugal","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.70940804,,
"PRT","Portugal","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.0141124,,
"PRT","Portugal","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1800975,,
"PRT","Portugal","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.18104587,,
"PRT","Portugal","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.20523529,,
"ROU","Romania","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",69.199997,,
"ROU","Romania","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",73,,
"ROU","Romania","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",26.799999,,
"ROU","Romania","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",26.200001,,
"ROU","Romania","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",43,,
"ROU","Romania","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",17.299999,,
"ROU","Romania","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.9882344,,
"ROU","Romania","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.76857072,,
"ROU","Romania","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.0060821,,
"ROU","Romania","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0622058,,
"ROU","Romania","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.25222993,,
"ROU","Romania","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.25620192,,
"RUS","Russian Federation","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",85.599998,,
"RUS","Russian Federation","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",85,,
"RUS","Russian Federation","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",39.599998,,
"RUS","Russian Federation","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",41.900002,,
"RUS","Russian Federation","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",46.299999,,
"RUS","Russian Federation","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",21.5,,
"RUS","Russian Federation","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.66084075,,
"RUS","Russian Federation","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.7599501,,
"RUS","Russian Federation","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.464013,,
"RUS","Russian Federation","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1407164,,
"RUS","Russian Federation","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.2851544,,
"RUS","Russian Federation","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.34798065,,
"SAU","Saudi Arabia","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",52.400002,,
"SAU","Saudi Arabia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",5.5,,
"SAU","Saudi Arabia","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",37.799999,,
"SAU","Saudi Arabia","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",12.8,,
"SAU","Saudi Arabia","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.99192786,,
"SAU","Saudi Arabia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
